Roll_No,Semester,Subject,Internal,External,Total,Grade
IT2022013,4,Data Visualization,26,57,83,A+
IT2022013,4,Java Programming,24,58,82,A+
IT2022013,5,Big Data Analytics,26,51,77,A
IT2022013,5,Business Intelligence,26,53,79,A
IT2022013,5,Cyber Security,22,55,77,A
IT2022013,5,Machine Learning,25,58,83,A+
IT2022014,1,Communication Skills,20,46,66,B+
IT2022014,1,Digital Electronics,22,45,67,B+
IT2022014,1,Mathematics I,19,47,66,B+
IT2022014,1,Python Programming,21,57,78,A
IT2022014,2,Data Structures,19,42,61,B+
IT2022014,2,Database Management Systems,19,45,64,B+
IT2022014,2,Statistics,21,52,73,A
IT2022014,2,Web Development,18,46,64,B+
IT2022014,3,Computer Networks,20,46,66,B+
IT2022014,3,Operating Systems,21,49,70,A
IT2022014,3,Python for Data Analytics,21,44,65,B+
IT2022014,3,Software Engineering,23,43,66,B+
IT2022014,4,Artificial Intelligence,19,46,65,B+
IT2022014,4,Cloud Computing,19,49,68,B+
IT2022014,4,Data Visualization,19,49,68,B+
IT2022014,4,Java Programming,21,43,64,B+
IT2022014,5,Big Data Analytics,18,42,60,B+
IT2022014,5,Business Intelligence,20,48,68,B+
IT2022014,5,Cyber Security,21,46,67,B+
IT2022014,5,Machine Learning,21,44,65,B+
IT2022015,1,Communication Skills,19,38,57,B
IT2022015,1,Digital Electronics,19,36,55,B
IT2022015,1,Mathematics I,20,41,61,B+
IT2022015,1,Python Programming,15,43,58,B
IT2022015,2,Data Structures,18,31,49,C
IT2022015,2,Database Management Systems,18,38,56,B
IT2022015,2,Statistics,20,40,60,B+
IT2022015,2,Web Development,17,41,58,B
IT2022015,3,Computer Networks,19,38,57,B
IT2022015,3,Operating Systems,16,47,63,B+
IT2022015,3,Python for Data Analytics,17,45,62,B+
IT2022015,3,Software Engineering,18,45,63,B+
IT2022015,4,Artificial Intelligence,19,37,56,B
IT2022015,4,Cloud Computing,18,42,60,B+
IT2022015,4,Data Visualization,18,42,60,B+
IT2022015,4,Java Programming,18,44,62,B+
IT2022015,5,Big Data Analytics,21,37,58,B
IT2022015,5,Business Intelligence,18,48,66,B+
IT2022015,5,Cyber Security,15,37,52,B
IT2022015,5,Machine Learning,17,36,53,B
IT2022016,1,Communication Skills,16,26,42,C
IT2022016,1,Digital Electronics,14,33,47,C
IT2022016,1,Mathematics I,13,23,36,F
IT2022016,1,Python Programming,12,25,37,F
IT2022016,2,Data Structures,15,27,42,C
IT2022016,2,Database Management Systems,15,33,48,C
IT2022016,2,Statistics,12,31,43,C
IT2022016,2,Web Development,15,24,39,F
IT2022016,3,Computer Networks,16,30,46,C
IT2022016,3,Operating Systems,15,33,48,C
IT2022016,3,Python for Data Analytics,13,29,42,C
IT2022016,3,Software Engineering,16,27,43,C
IT2022016,4,Artificial Intelligence,14,28,42,C
IT2022016,4,Cloud Computing,14,32,46,C
IT2022016,4,Data Visualization,12,34,46,C
IT2022016,4,Java Programming,16,31,47,C
IT2022016,5,Big Data Analytics,10,30,40,C
IT2022016,5,Business Intelligence,18,31,49,C
IT2022016,5,Cyber Security,14,30,44,C
IT2022016,5,Machine Learning,13,25,38,F
IT2022017,1,Communication Skills,20,37,57,B
IT2022017,1,Digital Electronics,16,38,54,B
IT2022017,1,Mathematics I,18,34,52,B
IT2022017,1,Python Programming,19,40,59,B
IT2022017,2,Data Structures,18,44,62,B+
IT2022017,2,Database Management Systems,18,42,60,B+
IT2022017,2,Statistics,19,36,55,B
IT2022017,2,Web Development,20,34,54,B
IT2022017,3,Computer Networks,18,39,57,B
IT2022017,3,Operating Systems,18,36,54,B
IT2022017,3,Python for Data Analytics,16,42,58,B
IT2022017,3,Software Engineering,18,41,59,B
IT2022017,4,Artificial Intelligence,19,40,59,B
IT2022017,4,Cloud Computing,20,37,57,B
IT2022017,4,Data Visualization,20,39,59,B
IT2022017,4,Java Programming,18,39,57,B
IT2022017,5,Big Data Analytics,18,40,58,B
IT2022017,5,Business Intelligence,20,40,60,B+
IT2022017,5,Cyber Security,22,37,59,B
IT2022017,5,Machine Learning,16,45,61,B+
IT2022018,1,Communication Skills,22,56,78,A
IT2022018,1,Digital Electronics,22,46,68,B+
IT2022018,1,Mathematics I,24,53,77,A
IT2022018,1,Python Programming,20,53,73,A
IT2022018,2,Data Structures,23,53,76,A
IT2022018,2,Database Management Systems,22,52,74,A
IT2022018,2,Statistics,25,52,77,A
IT2022018,2,Web Development,26,48,74,A
IT2022018,3,Computer Networks,24,51,75,A
IT2022018,3,Operating Systems,24,62,86,A+
IT2022018,3,Python for Data Analytics,22,53,75,A
IT2022018,3,Software Engineering,22,50,72,A
IT2022018,4,Artificial Intelligence,23,48,71,A
IT2022018,4,Cloud Computing,22,53,75,A
IT2022018,4,Data Visualization,21,48,69,B+
IT2022018,4,Java Programming,24,53,77,A
IT2022018,5,Big Data Analytics,26,49,75,A
IT2022018,5,Business Intelligence,21,57,78,A
IT2022018,5,Cyber Security,20,54,74,A
IT2022018,5,Machine Learning,26,52,78,A
IT2022019,1,Communication Skills,14,27,41,C
IT2022019,1,Digital Electronics,14,32,46,C
IT2022019,1,Mathematics I,12,28,40,C
IT2022019,1,Python Programming,13,32,45,C
IT2022019,2,Data Structures,15,30,45,C
IT2022019,2,Database Management Systems,13,34,47,C
IT2022019,2,Statistics,15,29,44,C
IT2022019,2,Web Development,12,34,46,C
IT2022019,3,Computer Networks,12,31,43,C
IT2022019,3,Operating Systems,15,32,47,C
IT2022019,3,Python for Data Analytics,13,31,44,C
IT2022019,3,Software Engineering,15,34,49,C
IT2022019,4,Artificial Intelligence,14,40,54,B
IT2022019,4,Cloud Computing,15,35,50,B
IT2022019,4,Data Visualization,13,31,44,C
IT2022019,4,Java Programming,10,31,41,C
IT2022019,5,Big Data Analytics,13,35,48,C
IT2022019,5,Business Intelligence,18,25,43,C
IT2022019,5,Cyber Security,14,35,49,C
IT2022019,5,Machine Learning,13,38,51,B
IT2022020,1,Communication Skills,18,41,59,B
IT2022020,1,Digital Electronics,21,46,67,B+
IT2022020,1,Mathematics I,22,40,62,B+
IT2022020,1,Python Programming,22,38,60,B+
IT2022020,2,Data Structures,17,42,59,B
IT2022020,2,Database Management Systems,20,40,60,B+
IT2022020,2,Statistics,22,43,65,B+
IT2022020,2,Web Development,19,41,60,B+
IT2022020,3,Computer Networks,20,41,61,B+
IT2022020,3,Operating Systems,21,48,69,B+
IT2022020,3,Python for Data Analytics,19,41,60,B+
IT2022020,3,Software Engineering,21,42,63,B+
IT2022020,4,Artificial Intelligence,18,33,51,B
IT2022020,4,Cloud Computing,20,36,56,B
IT2022020,4,Data Visualization,21,40,61,B+
IT2022020,4,Java Programming,18,40,58,B
IT2022020,5,Big Data Analytics,15,38,53,B
IT2022020,5,Business Intelligence,21,41,62,B+
IT2022020,5,Cyber Security,19,46,65,B+
IT2022020,5,Machine Learning,22,37,59,B
IT2022021,1,Communication Skills,22,45,67,B+
IT2022021,1,Digital Electronics,23,48,71,A
IT2022021,1,Mathematics I,23,52,75,A
IT2022021,1,Python Programming,24,53,77,A
IT2022021,2,Data Structures,26,54,80,A+
IT2022021,2,Database Management Systems,24,50,74,A
IT2022021,2,Statistics,24,50,74,A
IT2022021,2,Web Development,25,54,79,A
IT2022021,3,Computer Networks,23,54,77,A
IT2022021,3,Operating Systems,24,52,76,A
IT2022021,3,Python for Data Analytics,22,49,71,A
IT2022021,3,Software Engineering,22,53,75,A
IT2022021,4,Artificial Intelligence,21,47,68,B+
IT2022021,4,Cloud Computing,24,49,73,A
IT2022021,4,Data Visualization,23,52,75,A
IT2022021,4,Java Programming,24,57,81,A+
IT2022021,5,Big Data Analytics,23,52,75,A
IT2022021,5,Business Intelligence,24,49,73,A
IT2022021,5,Cyber Security,24,57,81,A+
IT2022021,5,Machine Learning,23,52,75,A
IT2022022,1,Communication Skills,25,63,88,A+
IT2022022,1,Digital Electronics,28,61,89,A+
IT2022022,1,Mathematics I,27,60,87,A+
IT2022022,1,Python Programming,26,56,82,A+
IT2022022,2,Data Structures,27,66,93,O
IT2022022,2,Database Management Systems,28,58,86,A+
IT2022022,2,Statistics,26,64,90,O
IT2022022,2,Web Development,28,66,94,O
IT2022022,3,Computer Networks,26,55,81,A+
IT2022022,3,Operating Systems,26,61,87,A+
IT2022022,3,Python for Data Analytics,28,59,87,A+
IT2022022,3,Software Engineering,27,58,85,A+
IT2022022,4,Artificial Intelligence,30,61,91,O
IT2022022,4,Cloud Computing,26,53,79,A
IT2022022,4,Data Visualization,28,67,95,O
IT2022022,4,Java Programming,30,66,96,O
IT2022022,5,Big Data Analytics,29,64,93,O
IT2022022,5,Business Intelligence,24,65,89,A+
IT2022022,5,Cyber Security,29,58,87,A+
IT2022022,5,Machine Learning,28,66,94,O
IT2022023,1,Communication Skills,17,45,62,B+
IT2022023,1,Digital Electronics,19,48,67,B+
IT2022023,1,Mathematics I,18,47,65,B+
IT2022023,1,Python Programming,20,44,64,B+
IT2022023,2,Data Structures,19,45,64,B+
IT2022023,2,Database Management Systems,17,43,60,B+
IT2022023,2,Statistics,20,43,63,B+
IT2022023,2,Web Development,18,41,59,B
IT2022023,3,Computer Networks,22,40,62,B+
IT2022023,3,Operating Systems,17,42,59,B
IT2022023,3,Python for Data Analytics,18,42,60,B+
IT2022023,3,Software Engineering,17,44,61,B+
IT2022023,4,Artificial Intelligence,17,46,63,B+
IT2022023,4,Cloud Computing,20,44,64,B+
IT2022023,4,Data Visualization,18,42,60,B+
IT2022023,4,Java Programming,21,45,66,B+
IT2022023,5,Big Data Analytics,19,45,64,B+
IT2022023,5,Business Intelligence,18,35,53,B
IT2022023,5,Cyber Security,18,37,55,B
IT2022023,5,Machine Learning,20,48,68,B+
IT2022024,1,Communication Skills,20,49,69,B+
IT2022024,1,Digital Electronics,22,43,65,B+
IT2022024,1,Mathematics I,23,47,70,A
IT2022024,1,Python Programming,22,42,64,B+
IT2022024,2,Data Structures,20,48,68,B+
IT2022024,2,Database Management Systems,19,47,66,B+
IT2022024,2,Statistics,23,41,64,B+
IT2022024,2,Web Development,19,44,63,B+
IT2022024,3,Computer Networks,24,44,68,B+
IT2022024,3,Operating Systems,22,37,59,B
IT2022024,3,Python for Data Analytics,20,38,58,B
IT2022024,3,Software Engineering,25,39,64,B+
IT2022024,4,Artificial Intelligence,18,47,65,B+
IT2022024,4,Cloud Computing,19,43,62,B+
IT2022024,4,Data Visualization,20,40,60,B+
IT2022024,4,Java Programming,21,48,69,B+
IT2022024,5,Big Data Analytics,17,46,63,B+
IT2022024,5,Business Intelligence,21,41,62,B+
IT2022024,5,Cyber Security,22,39,61,B+
IT2022024,5,Machine Learning,21,45,66,B+
IT2022025,1,Communication Skills,19,45,64,B+
IT2022025,1,Digital Electronics,18,46,64,B+
IT2022025,1,Mathematics I,18,48,66,B+
IT2022025,1,Python Programming,18,41,59,B
IT2022025,2,Data Structures,18,44,62,B+
IT2022025,2,Database Management Systems,18,37,55,B
IT2022025,2,Statistics,22,42,64,B+
IT2022025,2,Web Development,20,49,69,B+
IT2022025,3,Computer Networks,19,45,64,B+
IT2022025,3,Operating Systems,18,44,62,B+
IT2022025,3,Python for Data Analytics,16,45,61,B+
IT2022025,3,Software Engineering,19,43,62,B+
IT2022025,4,Artificial Intelligence,17,45,62,B+
IT2022025,4,Cloud Computing,18,36,54,B
IT2022025,4,Data Visualization,18,46,64,B+
IT2022025,4,Java Programming,18,44,62,B+
IT2022025,5,Big Data Analytics,18,40,58,B
IT2022025,5,Business Intelligence,19,48,67,B+
IT2022025,5,Cyber Security,22,45,67,B+
IT2022025,5,Machine Learning,15,44,59,B
IT2022026,1,Communication Skills,18,42,60,B+
IT2022026,1,Digital Electronics,17,41,58,B
IT2022026,1,Mathematics I,18,43,61,B+
IT2022026,1,Python Programming,20,41,61,B+
IT2022026,2,Data Structures,16,42,58,B
IT2022026,2,Database Management Systems,19,41,60,B+
IT2022026,2,Statistics,18,37,55,B
IT2022026,2,Web Development,16,40,56,B
IT2022026,3,Computer Networks,17,36,53,B
IT2022026,3,Operating Systems,20,41,61,B+
IT2022026,3,Python for Data Analytics,19,39,58,B
IT2022026,3,Software Engineering,18,43,61,B+
IT2022026,4,Artificial Intelligence,18,40,58,B
IT2022026,4,Cloud Computing,19,36,55,B
IT2022026,4,Data Visualization,18,43,61,B+
IT2022026,4,Java Programming,18,34,52,B
IT2022026,5,Big Data Analytics,22,37,59,B
IT2022026,5,Business Intelligence,16,38,54,B
IT2022026,5,Cyber Security,17,45,62,B+
IT2022026,5,Machine Learning,17,39,56,B
IT2022027,1,Communication Skills,24,35,59,B
IT2022027,1,Digital Electronics,17,50,67,B+
IT2022027,1,Mathematics I,20,49,69,B+
IT2022027,1,Python Programming,21,39,60,B+
IT2022027,2,Data Structures,19,45,64,B+
IT2022027,2,Database Management Systems,19,39,58,B
IT2022027,2,Statistics,20,46,66,B+
IT2022027,2,Web Development,16,43,59,B
IT2022027,3,Computer Networks,18,45,63,B+
IT2022027,3,Operating Systems,20,45,65,B+
IT2022027,3,Python for Data Analytics,19,35,54,B
IT2022027,3,Software Engineering,20,44,64,B+
IT2022027,4,Artificial Intelligence,18,37,55,B
IT2022027,4,Cloud Computing,19,43,62,B+
IT2022027,4,Data Visualization,18,50,68,B+
IT2022027,4,Java Programming,22,38,60,B+
IT2022027,5,Big Data Analytics,21,47,68,B+
IT2022027,5,Business Intelligence,19,42,61,B+
IT2022027,5,Cyber Security,20,39,59,B
IT2022027,5,Machine Learning,18,46,64,B+
IT2022028,1,Communication Skills,26,58,84,A+
IT2022028,1,Digital Electronics,26,55,81,A+
IT2022028,1,Mathematics I,27,54,81,A+
IT2022028,1,Python Programming,26,63,89,A+
IT2022028,2,Data Structures,28,58,86,A+
IT2022028,2,Database Management Systems,26,57,83,A+
IT2022028,2,Statistics,28,58,86,A+
IT2022028,2,Web Development,26,55,81,A+
IT2022028,3,Computer Networks,27,53,80,A+
IT2022028,3,Operating Systems,26,64,90,O
IT2022028,3,Python for Data Analytics,24,58,82,A+
IT2022028,3,Software Engineering,26,57,83,A+
IT2022028,4,Artificial Intelligence,27,56,83,A+
IT2022028,4,Cloud Computing,29,56,85,A+
IT2022028,4,Data Visualization,27,60,87,A+
IT2022028,4,Java Programming,26,58,84,A+
IT2022028,5,Big Data Analytics,28,57,85,A+
IT2022028,5,Business Intelligence,27,64,91,O
IT2022028,5,Cyber Security,25,58,83,A+
IT2022028,5,Machine Learning,27,56,83,A+
IT2022029,1,Communication Skills,21,46,67,B+
IT2022029,1,Digital Electronics,21,47,68,B+
IT2022029,1,Mathematics I,22,47,69,B+
IT2022029,1,Python Programming,19,50,69,B+
IT2022029,2,Data Structures,23,50,73,A
IT2022029,2,Database Management Systems,24,55,79,A
IT2022029,2,Statistics,18,53,71,A
IT2022029,2,Web Development,22,45,67,B+
IT2022029,3,Computer Networks,22,53,75,A
IT2022029,3,Operating Systems,21,49,70,A
IT2022029,3,Python for Data Analytics,21,48,69,B+
IT2022029,3,Software Engineering,22,46,68,B+
IT2022029,4,Artificial Intelligence,23,55,78,A
IT2022029,4,Cloud Computing,22,48,70,A
IT2022029,4,Data Visualization,22,54,76,A
IT2022029,4,Java Programming,23,53,76,A
IT2022029,5,Big Data Analytics,21,53,74,A
IT2022029,5,Business Intelligence,22,50,72,A
IT2022029,5,Cyber Security,24,55,79,A
IT2022029,5,Machine Learning,20,50,70,A
IT2022030,1,Communication Skills,25,51,76,A
IT2022030,1,Digital Electronics,20,53,73,A
IT2022030,1,Mathematics I,21,49,70,A
IT2022030,1,Python Programming,24,50,74,A
IT2022030,2,Data Structures,21,52,73,A
IT2022030,2,Database Management Systems,20,51,71,A
IT2022030,2,Statistics,22,54,76,A
IT2022030,2,Web Development,20,50,70,A
IT2022030,3,Computer Networks,22,57,79,A
IT2022030,3,Operating Systems,24,50,74,A
IT2022030,3,Python for Data Analytics,22,53,75,A
IT2022030,3,Software Engineering,26,50,76,A
IT2022030,4,Artificial Intelligence,20,52,72,A
IT2022030,4,Cloud Computing,24,51,75,A
IT2022030,4,Data Visualization,25,52,77,A
IT2022030,4,Java Programming,25,51,76,A
IT2022030,5,Big Data Analytics,25,50,75,A
IT2022030,5,Business Intelligence,23,52,75,A
IT2022030,5,Cyber Security,25,48,73,A
IT2022030,5,Machine Learning,20,55,75,A
IT2022031,1,Communication Skills,30,59,89,A+
IT2022031,1,Digital Electronics,30,63,93,O
IT2022031,1,Mathematics I,30,66,96,O
IT2022031,1,Python Programming,30,59,89,A+
IT2022031,2,Data Structures,30,65,95,O
IT2022031,2,Database Management Systems,28,64,92,O
IT2022031,2,Statistics,30,65,95,O
IT2022031,2,Web Development,30,57,87,A+
IT2022031,3,Computer Networks,30,61,91,O
IT2022031,3,Operating Systems,29,55,84,A+
IT2022031,3,Python for Data Analytics,29,58,87,A+
IT2022031,3,Software Engineering,30,63,93,O
IT2022031,4,Artificial Intelligence,29,60,89,A+
IT2022031,4,Cloud Computing,27,65,92,O
IT2022031,4,Data Visualization,29,61,90,O
IT2022031,4,Java Programming,30,63,93,O
IT2022031,5,Big Data Analytics,30,60,90,O
IT2022031,5,Business Intelligence,28,68,96,O
IT2022031,5,Cyber Security,30,57,87,A+
IT2022031,5,Machine Learning,30,60,90,O
IT2022032,1,Communication Skills,18,42,60,B+
IT2022032,1,Digital Electronics,18,44,62,B+
IT2022032,1,Mathematics I,20,43,63,B+
IT2022032,1,Python Programming,17,40,57,B
IT2022032,2,Data Structures,21,45,66,B+
IT2022032,2,Database Management Systems,19,42,61,B+
IT2022032,2,Statistics,20,47,67,B+
IT2022032,2,Web Development,19,46,65,B+
IT2022032,3,Computer Networks,24,43,67,B+
IT2022032,3,Operating Systems,22,41,63,B+
IT2022032,3,Python for Data Analytics,19,44,63,B+
IT2022032,3,Software Engineering,21,40,61,B+
IT2022032,4,Artificial Intelligence,20,46,66,B+
IT2022032,4,Cloud Computing,21,35,56,B
IT2022032,4,Data Visualization,21,43,64,B+
IT2022032,4,Java Programming,20,39,59,B
IT2022032,5,Big Data Analytics,22,41,63,B+
IT2022032,5,Business Intelligence,20,35,55,B
IT2022032,5,Cyber Security,15,43,58,B
IT2022032,5,Machine Learning,21,41,62,B+
IT2022033,1,Communication Skills,19,44,63,B+
IT2022033,1,Digital Electronics,18,36,54,B
IT2022033,1,Mathematics I,19,39,58,B
IT2022033,1,Python Programming,20,43,63,B+
IT2022033,2,Data Structures,19,41,60,B+
IT2022033,2,Database Management Systems,20,40,60,B+
IT2022033,2,Statistics,20,38,58,B
IT2022033,2,Web Development,23,41,64,B+
IT2022033,3,Computer Networks,19,32,51,B
IT2022033,3,Operating Systems,18,40,58,B
IT2022033,3,Python for Data Analytics,20,35,55,B
IT2022033,3,Software Engineering,20,35,55,B
IT2022033,4,Artificial Intelligence,17,38,55,B
IT2022033,4,Cloud Computing,18,41,59,B
IT2022033,4,Data Visualization,20,33,53,B
IT2022033,4,Java Programming,18,40,58,B
IT2022033,5,Big Data Analytics,18,38,56,B
IT2022033,5,Business Intelligence,21,43,64,B+
IT2022033,5,Cyber Security,19,37,56,B
IT2022033,5,Machine Learning,18,35,53,B
IT2022034,1,Communication Skills,30,61,91,O
IT2022034,1,Digital Electronics,25,65,90,O
IT2022034,1,Mathematics I,25,62,87,A+
IT2022034,1,Python Programming,29,66,95,O
IT2022034,2,Data Structures,27,65,92,O
IT2022034,2,Database Management Systems,27,61,88,A+
IT2022034,2,Statistics,28,61,89,A+
IT2022034,2,Web Development,27,56,83,A+
IT2022034,3,Computer Networks,27,59,86,A+
IT2022034,3,Operating Systems,26,64,90,O
IT2022034,3,Python for Data Analytics,30,59,89,A+
IT2022034,3,Software Engineering,25,62,87,A+
IT2022034,4,Artificial Intelligence,28,61,89,A+
IT2022034,4,Cloud Computing,27,64,91,O
IT2022034,4,Data Visualization,26,66,92,O
IT2022034,4,Java Programming,25,57,82,A+
IT2022034,5,Big Data Analytics,30,56,86,A+
IT2022034,5,Business Intelligence,28,65,93,O
IT2022034,5,Cyber Security,26,69,95,O
IT2022034,5,Machine Learning,26,60,86,A+
IT2022035,1,Communication Skills,17,43,60,B+
IT2022035,1,Digital Electronics,17,48,65,B+
IT2022035,1,Mathematics I,20,44,64,B+
IT2022035,1,Python Programming,21,41,62,B+
IT2022035,2,Data Structures,16,44,60,B+
IT2022035,2,Database Management Systems,19,43,62,B+
IT2022035,2,Statistics,15,38,53,B
IT2022035,2,Web Development,17,38,55,B
IT2022035,3,Computer Networks,20,39,59,B
IT2022035,3,Operating Systems,19,51,70,A
IT2022035,3,Python for Data Analytics,16,39,55,B
IT2022035,3,Software Engineering,15,42,57,B
IT2022035,4,Artificial Intelligence,19,37,56,B
IT2022035,4,Cloud Computing,17,33,50,B
IT2022035,4,Data Visualization,17,48,65,B+
IT2022035,4,Java Programming,15,40,55,B
IT2022035,5,Big Data Analytics,20,47,67,B+
IT2022035,5,Business Intelligence,15,38,53,B
IT2022035,5,Cyber Security,17,47,64,B+
IT2022035,5,Machine Learning,17,40,57,B
IT2022036,1,Communication Skills,13,20,33,F
IT2022036,1,Digital Electronics,14,26,40,C
IT2022036,1,Mathematics I,12,29,41,C
IT2022036,1,Python Programming,11,30,41,C
IT2022036,2,Data Structures,12,30,42,C
IT2022036,2,Database Management Systems,12,34,46,C
IT2022036,2,Statistics,12,31,43,C
IT2022036,2,Web Development,14,23,37,F
IT2022036,3,Computer Networks,15,25,40,C
IT2022036,3,Operating Systems,14,28,42,C
IT2022036,3,Python for Data Analytics,12,28,40,C
IT2022036,3,Software Engineering,13,34,47,C
IT2022036,4,Artificial Intelligence,15,30,45,C
IT2022036,4,Cloud Computing,15,32,47,C
IT2022036,4,Data Visualization,14,30,44,C
IT2022036,4,Java Programming,13,31,44,C
IT2022036,5,Big Data Analytics,18,27,45,C
IT2022036,5,Business Intelligence,10,31,41,C
IT2022036,5,Cyber Security,15,36,51,B
IT2022036,5,Machine Learning,12,28,40,C
IT2022037,1,Communication Skills,17,48,65,B+
IT2022037,1,Digital Electronics,17,47,64,B+
IT2022037,1,Mathematics I,17,45,62,B+
IT2022037,1,Python Programming,16,43,59,B
IT2022037,2,Data Structures,16,40,56,B
IT2022037,2,Database Management Systems,17,50,67,B+
IT2022037,2,Statistics,17,48,65,B+
IT2022037,2,Web Development,15,42,57,B
IT2022037,3,Computer Networks,15,46,61,B+
IT2022037,3,Operating Systems,16,46,62,B+
