Roll_No,Semester,Subject,Attendance
IT2024004,3,Software Engineering,86.0
IT2024005,1,Communication Skills,84.0
IT2024005,1,Digital Electronics,86.0
IT2024005,1,Mathematics I,80.9
IT2024005,1,Python Programming,84.3
IT2024005,2,Data Structures,81.9
IT2024005,2,Database Management Systems,87.3
IT2024005,2,Statistics,80.2
IT2024005,2,Web Development,81.6
IT2024005,3,Computer Networks,86.0
IT2024005,3,Operating Systems,83.0
IT2024005,3,Python for Data Analytics,84.0
IT2024005,3,Software Engineering,77.0
IT2024006,1,Communication Skills,80.4
IT2024006,1,Digital Electronics,84.1
IT2024006,1,Mathematics I,81.1
IT2024006,1,Python Programming,80.8
IT2024006,2,Data Structures,79.6
IT2024006,2,Database Management Systems,77.7
IT2024006,2,Statistics,78.4
IT2024006,2,Web Development,72.5
IT2024006,3,Computer Networks,76.0
IT2024006,3,Operating Systems,81.0
IT2024006,3,Python for Data Analytics,80.0
IT2024006,3,Software Engineering,82.0
IT2024007,1,Communication Skills,78.2
IT2024007,1,Digital Electronics,76.4
IT2024007,1,Mathematics I,69.3
IT2024007,1,Python Programming,72.1
IT2024007,2,Data Structures,70.3
IT2024007,2,Database Management Systems,68.9
IT2024007,2,Statistics,74.1
IT2024007,2,Web Development,69.8
IT2024007,3,Computer Networks,75.0
IT2024007,3,Operating Systems,78.0
IT2024007,3,Python for Data Analytics,62.0
IT2024007,3,Software Engineering,70.0
IT2024008,1,Communication Skills,92.5
IT2024008,1,Digital Electronics,89.9
IT2024008,1,Mathematics I,90.5
IT2024008,1,Python Programming,89.5
IT2024008,2,Data Structures,94.4
IT2024008,2,Database Management Systems,87.7
IT2024008,2,Statistics,90.7
IT2024008,2,Web Development,95.6
IT2024008,3,Computer Networks,85.0
IT2024008,3,Operating Systems,93.0
IT2024008,3,Python for Data Analytics,85.0
IT2024008,3,Software Engineering,93.0
IT2024009,1,Communication Skills,82.9
IT2024009,1,Digital Electronics,77.4
IT2024009,1,Mathematics I,80.7
IT2024009,1,Python Programming,76.7
IT2024009,2,Data Structures,79.8
IT2024009,2,Database Management Systems,78.4
IT2024009,2,Statistics,81.8
IT2024009,2,Web Development,82.5
IT2024009,3,Computer Networks,87.0
IT2024009,3,Operating Systems,79.0
IT2024009,3,Python for Data Analytics,77.0
IT2024009,3,Software Engineering,78.0
IT2024010,1,Communication Skills,83.1
IT2024010,1,Digital Electronics,75.6
IT2024010,1,Mathematics I,84.3
IT2024010,1,Python Programming,79.2
IT2024010,2,Data Structures,76.8
IT2024010,2,Database Management Systems,81.7
IT2024010,2,Statistics,80.9
IT2024010,2,Web Development,79.2
IT2024010,3,Computer Networks,81.0
IT2024010,3,Operating Systems,85.0
IT2024010,3,Python for Data Analytics,85.0
IT2024010,3,Software Engineering,71.0
IT2024011,1,Communication Skills,69.1
IT2024011,1,Digital Electronics,69.1
IT2024011,1,Mathematics I,71.6
IT2024011,1,Python Programming,65.4
IT2024011,2,Data Structures,68.1
IT2024011,2,Database Management Systems,64.9
IT2024011,2,Statistics,66.2
IT2024011,2,Web Development,69.3
IT2024011,3,Computer Networks,64.0
IT2024011,3,Operating Systems,77.0
IT2024011,3,Python for Data Analytics,64.0
IT2024011,3,Software Engineering,67.0
IT2024012,1,Communication Skills,76.8
IT2024012,1,Digital Electronics,79.3
IT2024012,1,Mathematics I,75.6
IT2024012,1,Python Programming,85.0
IT2024012,2,Data Structures,79.4
IT2024012,2,Database Management Systems,78.8
IT2024012,2,Statistics,82.3
IT2024012,2,Web Development,75.5
IT2024012,3,Computer Networks,85.0
IT2024012,3,Operating Systems,80.0
IT2024012,3,Python for Data Analytics,77.0
IT2024012,3,Software Engineering,75.0
IT2024013,1,Communication Skills,58.0
IT2024013,1,Digital Electronics,64.7
IT2024013,1,Mathematics I,67.3
IT2024013,1,Python Programming,66.0
IT2024013,2,Data Structures,66.9
IT2024013,2,Database Management Systems,59.9
IT2024013,2,Statistics,60.3
IT2024013,2,Web Development,62.1
IT2024013,3,Computer Networks,61.0
IT2024013,3,Operating Systems,65.0
IT2024013,3,Python for Data Analytics,64.0
IT2024013,3,Software Engineering,62.0
IT2024014,1,Communication Skills,65.9
IT2024014,1,Digital Electronics,77.4
IT2024014,1,Mathematics I,69.1
IT2024014,1,Python Programming,68.0
IT2024014,2,Data Structures,71.8
IT2024014,2,Database Management Systems,70.9
IT2024014,2,Statistics,67.8
IT2024014,2,Web Development,69.7
IT2024014,3,Computer Networks,64.0
IT2024014,3,Operating Systems,80.0
IT2024014,3,Python for Data Analytics,60.0
IT2024014,3,Software Engineering,76.0
IT2024015,1,Communication Skills,78.0
IT2024015,1,Digital Electronics,80.0
IT2024015,1,Mathematics I,80.7
IT2024015,1,Python Programming,72.7
IT2024015,2,Data Structures,78.8
IT2024015,2,Database Management Systems,78.1
IT2024015,2,Statistics,79.7
IT2024015,2,Web Development,79.5
IT2024015,3,Computer Networks,87.0
IT2024015,3,Operating Systems,85.0
IT2024015,3,Python for Data Analytics,71.0
IT2024015,3,Software Engineering,70.0
IT2024016,1,Communication Skills,76.3
IT2024016,1,Digital Electronics,78.0
IT2024016,1,Mathematics I,75.1
IT2024016,1,Python Programming,73.0
IT2024016,2,Data Structures,73.9
IT2024016,2,Database Management Systems,78.7
IT2024016,2,Statistics,77.6
IT2024016,2,Web Development,84.1
IT2024016,3,Computer Networks,73.0
IT2024016,3,Operating Systems,83.0
IT2024016,3,Python for Data Analytics,79.0
IT2024016,3,Software Engineering,76.0
IT2024017,1,Communication Skills,73.6
IT2024017,1,Digital Electronics,69.1
IT2024017,1,Mathematics I,68.4
IT2024017,1,Python Programming,71.6
IT2024017,2,Data Structures,67.3
IT2024017,2,Database Management Systems,70.0
IT2024017,2,Statistics,68.7
IT2024017,2,Web Development,70.9
IT2024017,3,Computer Networks,72.0
IT2024017,3,Operating Systems,72.0
IT2024017,3,Python for Data Analytics,71.0
IT2024017,3,Software Engineering,67.0
IT2024018,1,Communication Skills,91.4
IT2024018,1,Digital Electronics,86.9
IT2024018,1,Mathematics I,91.0
IT2024018,1,Python Programming,93.4
IT2024018,2,Data Structures,89.5
IT2024018,2,Database Management Systems,93.6
IT2024018,2,Statistics,86.6
IT2024018,2,Web Development,90.3
IT2024018,3,Computer Networks,94.0
IT2024018,3,Operating Systems,92.0
IT2024018,3,Python for Data Analytics,86.0
IT2024018,3,Software Engineering,88.0
IT2024019,1,Communication Skills,71.5
IT2024019,1,Digital Electronics,75.7
IT2024019,1,Mathematics I,75.4
IT2024019,1,Python Programming,72.0
IT2024019,2,Data Structures,80.1
IT2024019,2,Database Management Systems,73.8
IT2024019,2,Statistics,72.5
IT2024019,2,Web Development,77.2
IT2024019,3,Computer Networks,65.0
IT2024019,3,Operating Systems,80.0
IT2024019,3,Python for Data Analytics,77.0
IT2024019,3,Software Engineering,73.0
IT2024020,1,Communication Skills,88.3
IT2024020,1,Digital Electronics,89.6
IT2024020,1,Mathematics I,85.9
IT2024020,1,Python Programming,86.2
IT2024020,2,Data Structures,92.6
IT2024020,2,Database Management Systems,84.5
IT2024020,2,Statistics,86.6
IT2024020,2,Web Development,90.1
IT2024020,3,Computer Networks,85.0
IT2024020,3,Operating Systems,90.0
IT2024020,3,Python for Data Analytics,91.0
IT2024020,3,Software Engineering,89.0
IT2024021,1,Communication Skills,78.4
IT2024021,1,Digital Electronics,81.1
IT2024021,1,Mathematics I,78.9
IT2024021,1,Python Programming,72.7
IT2024021,2,Data Structures,80.6
IT2024021,2,Database Management Systems,79.8
IT2024021,2,Statistics,77.1
IT2024021,2,Web Development,88.5
IT2024021,3,Computer Networks,80.0
IT2024021,3,Operating Systems,88.0
IT2024021,3,Python for Data Analytics,72.0
IT2024021,3,Software Engineering,88.0
IT2024022,1,Communication Skills,88.6
IT2024022,1,Digital Electronics,90.8
IT2024022,1,Mathematics I,92.5
IT2024022,1,Python Programming,86.7
IT2024022,2,Data Structures,90.6
IT2024022,2,Database Management Systems,89.8
IT2024022,2,Statistics,88.9
IT2024022,2,Web Development,95.4
IT2024022,3,Computer Networks,95.0
IT2024022,3,Operating Systems,91.0
IT2024022,3,Python for Data Analytics,83.0
IT2024022,3,Software Engineering,92.0
IT2024023,1,Communication Skills,77.3
IT2024023,1,Digital Electronics,81.2
IT2024023,1,Mathematics I,74.2
IT2024023,1,Python Programming,78.4
IT2024023,2,Data Structures,75.6
IT2024023,2,Database Management Systems,77.7
IT2024023,2,Statistics,76.8
IT2024023,2,Web Development,76.2
IT2024023,3,Computer Networks,83.0
IT2024023,3,Operating Systems,81.0
IT2024023,3,Python for Data Analytics,74.0
IT2024023,3,Software Engineering,72.0
IT2024024,1,Communication Skills,92.9
IT2024024,1,Digital Electronics,94.4
IT2024024,1,Mathematics I,91.5
IT2024024,1,Python Programming,93.5
IT2024024,2,Data Structures,93.7
IT2024024,2,Database Management Systems,96.2
IT2024024,2,Statistics,89.9
IT2024024,2,Web Development,91.2
IT2024024,3,Computer Networks,82.0
IT2024024,3,Operating Systems,88.0
IT2024024,3,Python for Data Analytics,94.0
IT2024024,3,Software Engineering,94.0
IT2024025,1,Communication Skills,89.5
IT2024025,1,Digital Electronics,86.8
IT2024025,1,Mathematics I,83.9
IT2024025,1,Python Programming,89.4
IT2024025,2,Data Structures,84.0
IT2024025,2,Database Management Systems,88.8
IT2024025,2,Statistics,91.6
IT2024025,2,Web Development,90.2
IT2024025,3,Computer Networks,92.0
IT2024025,3,Operating Systems,88.0
IT2024025,3,Python for Data Analytics,85.0
IT2024025,3,Software Engineering,88.0
IT2024026,1,Communication Skills,80.1
IT2024026,1,Digital Electronics,87.0
IT2024026,1,Mathematics I,81.0
IT2024026,1,Python Programming,80.4
IT2024026,2,Data Structures,81.6
IT2024026,2,Database Management Systems,81.4
IT2024026,2,Statistics,78.7
IT2024026,2,Web Development,81.1
IT2024026,3,Computer Networks,78.0
IT2024026,3,Operating Systems,77.0
IT2024026,3,Python for Data Analytics,89.0
IT2024026,3,Software Engineering,74.0
IT2024027,1,Communication Skills,75.0
IT2024027,1,Digital Electronics,70.0
IT2024027,1,Mathematics I,80.7
IT2024027,1,Python Programming,74.8
IT2024027,2,Data Structures,71.3
IT2024027,2,Database Management Systems,74.2
IT2024027,2,Statistics,77.0
IT2024027,2,Web Development,75.5
IT2024027,3,Computer Networks,81.0
IT2024027,3,Operating Systems,70.0
IT2024027,3,Python for Data Analytics,81.0
IT2024027,3,Software Engineering,74.0
IT2024028,1,Communication Skills,84.9
IT2024028,1,Digital Electronics,86.0
IT2024028,1,Mathematics I,89.2
IT2024028,1,Python Programming,93.6
IT2024028,2,Data Structures,87.5
IT2024028,2,Database Management Systems,86.6
IT2024028,2,Statistics,87.0
IT2024028,2,Web Development,89.1
IT2024028,3,Computer Networks,83.0
IT2024028,3,Operating Systems,90.0
IT2024028,3,Python for Data Analytics,88.0
IT2024028,3,Software Engineering,87.0
IT2024029,1,Communication Skills,74.4
IT2024029,1,Digital Electronics,71.8
IT2024029,1,Mathematics I,71.6
IT2024029,1,Python Programming,76.4
IT2024029,2,Data Structures,69.6
IT2024029,2,Database Management Systems,71.7
IT2024029,2,Statistics,70.0
IT2024029,2,Web Development,75.3
IT2024029,3,Computer Networks,73.0
IT2024029,3,Operating Systems,72.0
IT2024029,3,Python for Data Analytics,79.0
IT2024029,3,Software Engineering,62.0
IT2024030,1,Communication Skills,98.4
IT2024030,1,Digital Electronics,95.5
IT2024030,1,Mathematics I,97.6
IT2024030,1,Python Programming,99.0
IT2024030,2,Data Structures,95.5
IT2024030,2,Database Management Systems,93.8
IT2024030,2,Statistics,96.1
IT2024030,2,Web Development,98.9
IT2024030,3,Computer Networks,92.0
IT2024030,3,Operating Systems,100.0
IT2024030,3,Python for Data Analytics,99.0
IT2024030,3,Software Engineering,94.0
IT2024031,1,Communication Skills,75.0
IT2024031,1,Digital Electronics,85.6
IT2024031,1,Mathematics I,76.5
IT2024031,1,Python Programming,80.4
IT2024031,2,Data Structures,75.9
IT2024031,2,Database Management Systems,76.7
IT2024031,2,Statistics,81.3
IT2024031,2,Web Development,78.7
IT2024031,3,Computer Networks,85.0
IT2024031,3,Operating Systems,78.0
IT2024031,3,Python for Data Analytics,72.0
IT2024031,3,Software Engineering,78.0
IT2024032,1,Communication Skills,80.7
IT2024032,1,Digital Electronics,76.7
IT2024032,1,Mathematics I,81.6
IT2024032,1,Python Programming,75.7
IT2024032,2,Data Structures,77.1
IT2024032,2,Database Management Systems,76.2
IT2024032,2,Statistics,80.0
IT2024032,2,Web Development,74.4
IT2024032,3,Computer Networks,70.0
IT2024032,3,Operating Systems,73.0
IT2024032,3,Python for Data Analytics,85.0
IT2024032,3,Software Engineering,89.0
IT2024033,1,Communication Skills,93.7
IT2024033,1,Digital Electronics,90.4
IT2024033,1,Mathematics I,89.8
IT2024033,1,Python Programming,90.0
IT2024033,2,Data Structures,93.7
IT2024033,2,Database Management Systems,89.6
IT2024033,2,Statistics,93.1
IT2024033,2,Web Development,88.9
IT2024033,3,Computer Networks,91.0
IT2024033,3,Operating Systems,95.0
IT2024033,3,Python for Data Analytics,89.0
IT2024033,3,Software Engineering,87.0
IT2024034,1,Communication Skills,80.9
IT2024034,1,Digital Electronics,82.4
IT2024034,1,Mathematics I,77.9
IT2024034,1,Python Programming,78.3
IT2024034,2,Data Structures,85.0
IT2024034,2,Database Management Systems,82.4
IT2024034,2,Statistics,82.5
IT2024034,2,Web Development,85.4
IT2024034,3,Computer Networks,85.0
IT2024034,3,Operating Systems,80.0
IT2024034,3,Python for Data Analytics,80.0
IT2024034,3,Software Engineering,82.0
IT2024035,1,Communication Skills,77.3
IT2024035,1,Digital Electronics,74.4
IT2024035,1,Mathematics I,68.9
IT2024035,1,Python Programming,75.1
IT2024035,2,Data Structures,78.1
IT2024035,2,Database Management Systems,79.5
IT2024035,2,Statistics,75.9
IT2024035,2,Web Development,73.4
IT2024035,3,Computer Networks,77.0
IT2024035,3,Operating Systems,78.0
IT2024035,3,Python for Data Analytics,72.0
IT2024035,3,Software Engineering,77.0
IT2024036,1,Communication Skills,81.7
IT2024036,1,Digital Electronics,79.3
IT2024036,1,Mathematics I,79.9
IT2024036,1,Python Programming,82.2
IT2024036,2,Data Structures,82.3
IT2024036,2,Database Management Systems,84.6
IT2024036,2,Statistics,83.3
IT2024036,2,Web Development,78.4
IT2024036,3,Computer Networks,83.0
IT2024036,3,Operating Systems,79.0
IT2024036,3,Python for Data Analytics,84.0
IT2024036,3,Software Engineering,79.0
IT2024037,1,Communication Skills,90.1
IT2024037,1,Digital Electronics,92.4
IT2024037,1,Mathematics I,88.6
IT2024037,1,Python Programming,92.2
IT2024037,2,Data Structures,93.4
IT2024037,2,Database Management Systems,89.5
IT2024037,2,Statistics,85.8
IT2024037,2,Web Development,93.8
IT2024037,3,Computer Networks,89.0
IT2024037,3,Operating Systems,94.0
IT2024037,3,Python for Data Analytics,92.0
IT2024037,3,Software Engineering,91.0
IT2024038,1,Communication Skills,83.3
IT2024038,1,Digital Electronics,83.4
IT2024038,1,Mathematics I,83.9
IT2024038,1,Python Programming,80.1
IT2024038,2,Data Structures,78.3
IT2024038,2,Database Management Systems,84.4
IT2024038,2,Statistics,85.1
IT2024038,2,Web Development,82.5
IT2024038,3,Computer Networks,87.0
IT2024038,3,Operating Systems,71.0
IT2024038,3,Python for Data Analytics,86.0
IT2024038,3,Software Engineering,77.0
IT2024039,1,Communication Skills,88.8
IT2024039,1,Digital Electronics,81.4
IT2024039,1,Mathematics I,82.4
IT2024039,1,Python Programming,81.2
IT2024039,2,Data Structures,81.2
IT2024039,2,Database Management Systems,78.1
IT2024039,2,Statistics,81.2
IT2024039,2,Web Development,80.1
IT2024039,3,Computer Networks,83.0
IT2024039,3,Operating Systems,82.0
IT2024039,3,Python for Data Analytics,89.0
IT2024039,3,Software Engineering,73.0
IT2024040,1,Communication Skills,84.3
IT2024040,1,Digital Electronics,80.9
IT2024040,1,Mathematics I,78.8
IT2024040,1,Python Programming,80.6
IT2024040,2,Data Structures,75.7
IT2024040,2,Database Management Systems,82.7
IT2024040,2,Statistics,79.7
IT2024040,2,Web Development,83.8
IT2024040,3,Computer Networks,88.0
IT2024040,3,Operating Systems,81.0
IT2024040,3,Python for Data Analytics,86.0
IT2024040,3,Software Engineering,70.0
IT2024041,1,Communication Skills,90.3
IT2024041,1,Digital Electronics,81.4
IT2024041,1,Mathematics I,85.1
IT2024041,1,Python Programming,83.9
IT2024041,2,Data Structures,87.6
IT2024041,2,Database Management Systems,84.2
IT2024041,2,Statistics,94.5
IT2024041,2,Web Development,88.6
IT2024041,3,Computer Networks,87.0
IT2024041,3,Operating Systems,83.0
IT2024041,3,Python for Data Analytics,86.0
IT2024041,3,Software Engineering,89.0
IT2024042,1,Communication Skills,84.0
IT2024042,1,Digital Electronics,80.6
IT2024042,1,Mathematics I,82.6
IT2024042,1,Python Programming,77.9
IT2024042,2,Data Structures,82.4
IT2024042,2,Database Management Systems,75.1
IT2024042,2,Statistics,76.8
IT2024042,2,Web Development,79.4
IT2024042,3,Computer Networks,84.0
IT2024042,3,Operating Systems,73.0
IT2024042,3,Python for Data Analytics,85.0
IT2024042,3,Software Engineering,79.0
IT2024043,1,Communication Skills,68.5
IT2024043,1,Digital Electronics,69.0
IT2024043,1,Mathematics I,68.8
IT2024043,1,Python Programming,65.3
IT2024043,2,Data Structures,65.3
IT2024043,2,Database Management Systems,64.0
IT2024043,2,Statistics,62.2
IT2024043,2,Web Development,64.4
IT2024043,3,Computer Networks,65.0
IT2024043,3,Operating Systems,70.0
IT2024043,3,Python for Data Analytics,63.0
IT2024043,3,Software Engineering,65.0
IT2024044,1,Communication Skills,85.8
IT2024044,1,Digital Electronics,96.1
IT2024044,1,Mathematics I,90.7
IT2024044,1,Python Programming,92.9
IT2024044,2,Data Structures,84.3
IT2024044,2,Database Management Systems,87.8
IT2024044,2,Statistics,83.8
IT2024044,2,Web Development,90.4
IT2024044,3,Computer Networks,92.0
IT2024044,3,Operating Systems,89.0
IT2024044,3,Python for Data Analytics,87.0
IT2024044,3,Software Engineering,92.0
IT2024045,1,Communication Skills,95.4
IT2024045,1,Digital Electronics,96.2
IT2024045,1,Mathematics I,98.8
IT2024045,1,Python Programming,96.3
IT2024045,2,Data Structures,94.4
IT2024045,2,Database Management Systems,98.1
IT2024045,2,Statistics,95.4
IT2024045,2,Web Development,98.6
IT2024045,3,Computer Networks,96.0
IT2024045,3,Operating Systems,97.0
IT2024045,3,Python for Data Analytics,96.0
IT2024045,3,Software Engineering,93.0
IT2024046,1,Communication Skills,77.9
IT2024046,1,Digital Electronics,80.0
IT2024046,1,Mathematics I,87.4
IT2024046,1,Python Programming,76.2
IT2024046,2,Data Structures,77.4
IT2024046,2,Database Management Systems,81.4
IT2024046,2,Statistics,80.0
IT2024046,2,Web Development,76.8
IT2024046,3,Computer Networks,80.0
IT2024046,3,Operating Systems,87.0
IT2024046,3,Python for Data Analytics,72.0
IT2024046,3,Software Engineering,73.0
IT2024047,1,Communication Skills,79.0
IT2024047,1,Digital Electronics,82.8
IT2024047,1,Mathematics I,79.1
IT2024047,1,Python Programming,79.4
IT2024047,2,Data Structures,82.9
IT2024047,2,Database Management Systems,82.2
IT2024047,2,Statistics,78.4
IT2024047,2,Web Development,75.9
IT2024047,3,Computer Networks,73.0
IT2024047,3,Operating Systems,82.0
IT2024047,3,Python for Data Analytics,85.0
IT2024047,3,Software Engineering,84.0
IT2024048,1,Communication Skills,71.8
IT2024048,1,Digital Electronics,73.8
IT2024048,1,Mathematics I,74.2
IT2024048,1,Python Programming,71.0
IT2024048,2,Data Structures,75.7
IT2024048,2,Database Management Systems,72.7
IT2024048,2,Statistics,80.5
IT2024048,2,Web Development,77.0
IT2024048,3,Computer Networks,77.0
IT2024048,3,Operating Systems,74.0
IT2024048,3,Python for Data Analytics,79.0
IT2024048,3,Software Engineering,75.0
IT2024049,1,Communication Skills,85.8
IT2024049,1,Digital Electronics,91.9
IT2024049,1,Mathematics I,91.0
IT2024049,1,Python Programming,86.0
IT2024049,2,Data Structures,90.4
IT2024049,2,Database Management Systems,89.4
IT2024049,2,Statistics,86.8
IT2024049,2,Web Development,87.1
IT2024049,3,Computer Networks,88.0
IT2024049,3,Operating Systems,91.0
IT2024049,3,Python for Data Analytics,90.0
IT2024049,3,Software Engineering,89.0
IT2024050,1,Communication Skills,71.7
IT2024050,1,Digital Electronics,70.5
IT2024050,1,Mathematics I,70.5
IT2024050,1,Python Programming,71.7
IT2024050,2,Data Structures,73.7
IT2024050,2,Database Management Systems,71.4
IT2024050,2,Statistics,72.7
IT2024050,2,Web Development,69.5
IT2024050,3,Computer Networks,64.0
IT2024050,3,Operating Systems,65.0
IT2024050,3,Python for Data Analytics,80.0
IT2024050,3,Software Engineering,74.0
IT2024051,1,Communication Skills,90.4
IT2024051,1,Digital Electronics,97.9
IT2024051,1,Mathematics I,87.3
IT2024051,1,Python Programming,87.3
IT2024051,2,Data Structures,94.8
IT2024051,2,Database Management Systems,90.7
IT2024051,2,Statistics,95.1
IT2024051,2,Web Development,89.6
IT2024051,3,Computer Networks,95.0
IT2024051,3,Operating Systems,89.0
IT2024051,3,Python for Data Analytics,95.0
IT2024051,3,Software Engineering,90.0
IT2024052,1,Communication Skills,69.1
IT2024052,1,Digital Electronics,69.2
IT2024052,1,Mathematics I,66.7
IT2024052,1,Python Programming,68.1
IT2024052,2,Data Structures,69.6
IT2024052,2,Database Management Systems,71.3
IT2024052,2,Statistics,71.8
IT2024052,2,Web Development,69.7
IT2024052,3,Computer Networks,62.0
IT2024052,3,Operating Systems,74.0
IT2024052,3,Python for Data Analytics,75.0
IT2024052,3,Software Engineering,67.0
IT2024053,1,Communication Skills,98.1
IT2024053,1,Digital Electronics,93.3
IT2024053,1,Mathematics I,96.8
IT2024053,1,Python Programming,99.0
IT2024053,2,Data Structures,93.7
IT2024053,2,Database Management Systems,95.6
IT2024053,2,Statistics,97.5
IT2024053,2,Web Development,94.0
IT2024053,3,Computer Networks,99.0
IT2024053,3,Operating Systems,92.0
IT2024053,3,Python for Data Analytics,94.0
IT2024053,3,Software Engineering,98.0
IT2024054,1,Communication Skills,97.2
IT2024054,1,Digital Electronics,88.7
IT2024054,1,Mathematics I,93.2
IT2024054,1,Python Programming,96.3
IT2024054,2,Data Structures,95.3
IT2024054,2,Database Management Systems,92.8
IT2024054,2,Statistics,87.5
IT2024054,2,Web Development,92.4
IT2024054,3,Computer Networks,90.0
IT2024054,3,Operating Systems,94.0
IT2024054,3,Python for Data Analytics,91.0
IT2024054,3,Software Engineering,94.0
IT2024055,1,Communication Skills,78.0
IT2024055,1,Digital Electronics,77.6
IT2024055,1,Mathematics I,76.4
IT2024055,1,Python Programming,83.2
IT2024055,2,Data Structures,74.3
IT2024055,2,Database Management Systems,76.6
IT2024055,2,Statistics,76.5
IT2024055,2,Web Development,72.7
IT2024055,3,Computer Networks,71.0
IT2024055,3,Operating Systems,77.0
IT2024055,3,Python for Data Analytics,76.0
IT2024055,3,Software Engineering,81.0
IT2024056,1,Communication Skills,86.1
IT2024056,1,Digital Electronics,88.5
IT2024056,1,Mathematics I,90.9
IT2024056,1,Python Programming,87.0
IT2024056,2,Data Structures,88.7
IT2024056,2,Database Management Systems,89.3
IT2024056,2,Statistics,92.3
IT2024056,2,Web Development,94.0
IT2024056,3,Computer Networks,85.0
IT2024056,3,Operating Systems,94.0
IT2024056,3,Python for Data Analytics,89.0
IT2024056,3,Software Engineering,93.0
IT2024057,1,Communication Skills,85.4
IT2024057,1,Digital Electronics,79.5
IT2024057,1,Mathematics I,79.5
IT2024057,1,Python Programming,81.6
IT2024057,2,Data Structures,81.9
IT2024057,2,Database Management Systems,87.2
IT2024057,2,Statistics,78.8
IT2024057,2,Web Development,80.4
IT2024057,3,Computer Networks,76.0
IT2024057,3,Operating Systems,89.0
IT2024057,3,Python for Data Analytics,89.0
IT2024057,3,Software Engineering,71.0
IT2024058,1,Communication Skills,81.5
IT2024058,1,Digital Electronics,79.4
IT2024058,1,Mathematics I,78.8
IT2024058,1,Python Programming,78.5
IT2024058,2,Data Structures,82.9
IT2024058,2,Database Management Systems,82.7
IT2024058,2,Statistics,77.7
IT2024058,2,Web Development,77.7
IT2024058,3,Computer Networks,78.0
IT2024058,3,Operating Systems,79.0
IT2024058,3,Python for Data Analytics,78.0
IT2024058,3,Software Engineering,83.0
IT2024059,1,Communication Skills,71.2
IT2024059,1,Digital Electronics,68.4
IT2024059,1,Mathematics I,69.7
IT2024059,1,Python Programming,69.8
IT2024059,2,Data Structures,70.4
IT2024059,2,Database Management Systems,66.6
IT2024059,2,Statistics,77.1
IT2024059,2,Web Development,70.0
IT2024059,3,Computer Networks,70.0
IT2024059,3,Operating Systems,64.0
IT2024059,3,Python for Data Analytics,80.0
IT2024059,3,Software Engineering,72.0
IT2024060,1,Communication Skills,83.8
IT2024060,1,Digital Electronics,84.7
IT2024060,1,Mathematics I,82.8
IT2024060,1,Python Programming,85.2
IT2024060,2,Data Structures,82.8
IT2024060,2,Database Management Systems,83.4
IT2024060,2,Statistics,80.5
IT2024060,2,Web Development,84.5
IT2024060,3,Computer Networks,72.0
IT2024060,3,Operating Systems,83.0
IT2024060,3,Python for Data Analytics,88.0
IT2024060,3,Software Engineering,86.0
IT2025001,1,Communication Skills,82.2
IT2025001,1,Digital Electronics,77.6
IT2025001,1,Mathematics I,79.9
IT2025001,1,Python Programming,75.5
IT2025001,2,Data Structures,79.0
IT2025001,2,Database Management Systems,87.0
IT2025001,2,Statistics,71.0
IT2025001,2,Web Development,81.0
IT2025002,1,Communication Skills,89.2
IT2025002,1,Digital Electronics,87.5
IT2025002,1,Mathematics I,85.8
IT2025002,1,Python Programming,88.0
IT2025002,2,Data Structures,95.0
IT2025002,2,Database Management Systems,86.0
IT2025002,2,Statistics,88.0
IT2025002,2,Web Development,88.0
IT2025003,1,Communication Skills,84.0
IT2025003,1,Digital Electronics,76.8
IT2025003,1,Mathematics I,81.1
IT2025003,1,Python Programming,91.4
IT2025003,2,Data Structures,85.0
IT2025003,2,Database Management Systems,86.0
IT2025003,2,Statistics,72.0
IT2025003,2,Web Development,83.0
IT2025004,1,Communication Skills,77.4
IT2025004,1,Digital Electronics,75.1
IT2025004,1,Mathematics I,81.1
IT2025004,1,Python Programming,82.3
IT2025004,2,Data Structures,79.0
IT2025004,2,Database Management Systems,72.0
IT2025004,2,Statistics,79.0
IT2025004,2,Web Development,89.0
IT2025005,1,Communication Skills,90.9
IT2025005,1,Digital Electronics,88.7
IT2025005,1,Mathematics I,93.3
IT2025005,1,Python Programming,92.6
IT2025005,2,Data Structures,92.0
IT2025005,2,Database Management Systems,95.0
IT2025005,2,Statistics,95.0
IT2025005,2,Web Development,94.0
IT2025006,1,Communication Skills,89.7
IT2025006,1,Digital Electronics,83.1
IT2025006,1,Mathematics I,83.8
IT2025006,1,Python Programming,86.7
IT2025006,2,Data Structures,83.0
IT2025006,2,Database Management Systems,88.0
IT2025006,2,Statistics,94.0
IT2025006,2,Web Development,84.0
IT2025007,1,Communication Skills,84.8
IT2025007,1,Digital Electronics,80.1
IT2025007,1,Mathematics I,85.5
IT2025007,1,Python Programming,81.4
IT2025007,2,Data Structures,89.0
IT2025007,2,Database Management Systems,74.0
IT2025007,2,Statistics,81.0
IT2025007,2,Web Development,88.0
IT2025008,1,Communication Skills,77.8
IT2025008,1,Digital Electronics,73.0
IT2025008,1,Mathematics I,80.9
IT2025008,1,Python Programming,79.4
IT2025008,2,Data Structures,74.0
IT2025008,2,Database Management Systems,81.0
IT2025008,2,Statistics,72.0
IT2025008,2,Web Development,81.0
IT2025009,1,Communication Skills,78.8
IT2025009,1,Digital Electronics,73.2
IT2025009,1,Mathematics I,72.9
